qaccver	saccver	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	93.313	329	22	0	131234	131562	131327	131655	8.77e-135	486
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	92.336	274	21	0	7851	8124	7681	7954	7.07e-106	390
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	92.336	274	21	0	7681	7954	7851	8124	7.07e-106	390
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	92.825	223	16	0	131433	131655	131247	131469	7.28e-86	324
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	92.825	223	16	0	131247	131469	131433	131655	7.28e-86	324
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	93.970	199	10	2	54909	55106	11506	11703	1.23e-78	300
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	93.970	199	10	2	11506	11703	54909	55106	1.23e-78	300
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	86.977	215	28	0	7936	8150	7681	7895	2.10e-61	243
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	86.977	215	28	0	7681	7895	7936	8150	2.10e-61	243
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	90.411	146	12	2	52779	52923	11562	11706	7.70e-46	191
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	90.411	146	12	2	11562	11706	52779	52923	7.70e-46	191
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	89.362	141	14	1	54967	55106	52780	52920	2.16e-41	176
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	89.362	141	14	1	52780	52920	54967	55106	2.16e-41	176
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	100.000	36	0	0	130078	130113	130113	130078	1.35e-08	67.6
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_4409574_4543073_SPI7	100.000	32	0	0	131935	131966	131966	131935	2.27e-06	60.2
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	95.883	9668	390	8	69392	79056	2860169	2869831	0.0	15642
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	95.260	6920	299	17	79437	86331	2870209	2877124	0.0	10935
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	90.404	3564	313	14	89640	93196	2880630	2884171	0.0	4660
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	84.605	2202	317	18	64951	67142	2855703	2857892	0.0	2169
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	78.598	2154	414	34	98575	100710	4776646	4774522	0.0	1380
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	89.116	882	95	1	120535	121416	4583028	4583908	0.0	1096
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	82.891	1169	195	4	96500	97666	2887326	2888491	0.0	1046
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	78.788	1155	210	22	95131	96263	2885949	2887090	0.0	743
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	76.552	725	167	3	51920	52642	4777432	4776709	5.47e-107	394
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	75.789	665	146	12	94562	95220	2819245	2818590	2.62e-85	322
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	89.385	179	19	0	93338	93516	2884310	2884488	2.11e-56	226
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	92.105	152	10	2	89421	89571	2878919	2879069	1.64e-52	213
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	88.024	167	18	2	73150	73315	2041791	2041956	1.66e-47	196
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	97.248	109	3	0	64260	64368	2855454	2855562	3.58e-44	185
NC_003198.1_4409574_4543073_SPI7	FQ312003.1	98.039	51	1	0	64257	64307	2889841	2889891	2.89e-15	89.8
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	94.383	6996	362	19	79437	86406	15397	22387	0.0	10713
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	93.282	4719	313	4	74340	79056	10302	15018	0.0	6955
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	97.115	2773	80	0	95050	97822	30767	33539	0.0	4678
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	88.892	3565	353	35	89652	93195	25259	28801	0.0	4349
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	97.025	2555	74	2	69392	71945	4554	7107	0.0	4296
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	84.741	2202	314	18	64951	67142	88	2277	0.0	2185
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	91.048	849	76	0	94094	94942	29116	29964	0.0	1147
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	83.803	710	100	15	73154	73856	8971	8270	0.0	660
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	91.946	149	12	0	89421	89569	24267	24415	2.13e-51	209
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	86.170	188	26	0	93337	93524	28940	29127	9.89e-50	204
NC_003198.1_4409574_4543073_SPI7	NC_003197.1_2844427_2879233_fels2	98.000	50	1	0	64257	64306	33529	33578	1.04e-14	87.9
NC_003198.1_4409574_4543073_SPI7	CP014051.2	94.383	6996	362	19	79437	86406	2797510	2790520	0.0	10713
NC_003198.1_4409574_4543073_SPI7	CP014051.2	93.282	4719	313	4	74340	79056	2802605	2797889	0.0	6955
NC_003198.1_4409574_4543073_SPI7	CP014051.2	97.115	2773	80	0	95050	97822	2782140	2779368	0.0	4678
NC_003198.1_4409574_4543073_SPI7	CP014051.2	88.855	3571	355	35	89652	93201	2787648	2784100	0.0	4349
NC_003198.1_4409574_4543073_SPI7	CP014051.2	97.025	2555	74	2	69392	71945	2808353	2805800	0.0	4296
NC_003198.1_4409574_4543073_SPI7	CP014051.2	84.717	2205	315	18	64951	67145	2812819	2810627	0.0	2185
NC_003198.1_4409574_4543073_SPI7	CP014051.2	78.665	2142	410	34	98575	100698	901257	903369	0.0	1380
NC_003198.1_4409574_4543073_SPI7	CP014051.2	90.460	870	83	0	94094	94963	2783791	2782922	0.0	1147
NC_003198.1_4409574_4543073_SPI7	CP014051.2	89.116	882	95	1	120535	121416	1094874	1093994	0.0	1096
NC_003198.1_4409574_4543073_SPI7	CP014051.2	83.803	710	100	15	73154	73856	2803936	2804637	0.0	660
NC_003198.1_4409574_4543073_SPI7	CP014051.2	76.552	725	167	3	51920	52642	900471	901194	5.47e-107	394
NC_003198.1_4409574_4543073_SPI7	CP014051.2	91.946	149	12	0	89421	89569	2788640	2788492	2.13e-51	209
NC_003198.1_4409574_4543073_SPI7	CP014051.2	85.354	198	27	2	93337	93532	2783967	2783770	9.89e-50	204
NC_003198.1_4409574_4543073_SPI7	CP014051.2	96.429	112	4	0	64260	64371	2813068	2812957	3.58e-44	185
NC_003198.1_4409574_4543073_SPI7	CP014051.2	81.466	232	34	7	73034	73262	4655241	4655466	4.64e-43	182
NC_003198.1_4409574_4543073_SPI7	CP014051.2	98.000	50	1	0	64257	64306	2779378	2779329	1.04e-14	87.9
NC_003198.1_4409574_4543073_SPI7	AF326777.3	99.870	770	1	0	108701	109470	25631	24862	0.0	1419
NC_003198.1_4409574_4543073_SPI7	AF326777.3	99.479	768	4	0	108701	109468	15323	16090	0.0	1399
NC_003198.1_4409574_4543073_SPI7	AF326777.3	97.786	768	17	0	108701	109468	31219	31986	0.0	1325
NC_003198.1_4409574_4543073_SPI7	NC_000913.1_262122_296489_CP4-6	99.740	768	2	0	108701	109468	16266	17033	0.0	1408
NC_003198.1_4409574_4543073_SPI7	NC_000913.1_262122_296489_CP4-6	99.740	768	2	0	108701	109468	27737	28504	0.0	1408
NC_003198.1_4409574_4543073_SPI7	CP001969.1	98.568	768	11	0	108701	109468	1875299	1876066	0.0	1358
NC_003198.1_4409574_4543073_SPI7	CP001969.1	98.440	769	12	0	108701	109469	968480	969248	0.0	1354
NC_003198.1_4409574_4543073_SPI7	CP001969.1	97.826	46	1	0	64260	64305	3053512	3053557	1.74e-12	80.5
NC_003198.1_4409574_4543073_SPI7	AF141323.1	90.637	769	72	0	108701	109469	11502	12270	0.0	1022
NC_003198.1_4409574_4543073_SPI7	NC_002695.1_1370456_1456704_SpLE1	90.544	772	72	1	108697	109468	57228	57998	0.0	1020
NC_003198.1_4409574_4543073_SPI7	NC_003198.1_3131717_3139414_SPI8	78.492	358	71	5	132701	133055	1690	1336	1.63e-57	230
NC_003198.1_4409574_4543073_SPI7	BcenGI1_100361_125265	70.970	1185	272	64	70539	71687	14199	15347	1.27e-53	217
NC_003198.1_4409574_4543073_SPI7	GI15_1426445_1462214	71.897	701	169	22	84189	84872	13876	13187	6.00e-42	178
NC_003198.1_3131717_3139414_SPI8	NC_003198.1_3131717_3139414_SPI8	100.000	7698	0	0	1	7698	1	7698	0.0	14216
NC_003198.1_3131717_3139414_SPI8	FQ312003.1	98.366	918	15	0	1	918	3296036	3296953	0.0	1613
NC_003198.1_3131717_3139414_SPI8	FQ312003.1	95.238	126	6	0	5376	5501	1515641	1515516	7.36e-50	200
NC_003198.1_3131717_3139414_SPI8	FQ312003.1	98.990	99	1	0	792	890	4587257	4587159	3.45e-43	178
NC_003198.1_3131717_3139414_SPI8	CP014051.2	97.466	947	20	3	1	945	2381997	2381053	0.0	1613
NC_003198.1_3131717_3139414_SPI8	CP014051.2	95.238	126	6	0	5376	5501	4098598	4098723	7.36e-50	200
NC_003198.1_3131717_3139414_SPI8	CP014051.2	98.990	99	1	0	792	890	1090646	1090744	3.45e-43	178
NC_003198.1_3131717_3139414_SPI8	AF200692.2	78.237	896	182	13	1	889	186	1075	8.14e-159	562
NC_003198.1_3131717_3139414_SPI8	CP001969.1	77.740	894	191	8	1	890	3440173	3441062	1.06e-152	542
NC_003198.1_3131717_3139414_SPI8	CP001969.1	99.000	100	1	0	790	889	4787035	4786936	9.58e-44	180
NC_003198.1_3131717_3139414_SPI8	NC_003198.1_4409574_4543073_SPI7	78.693	352	69	5	1342	1690	133049	132701	9.38e-59	230
NC_003198.1_2743495_2759190_SPI9	NC_003198.1_2743495_2759190_SPI9	100.000	15696	0	0	1	15696	1	15696	0.0	28986
NC_003198.1_2743495_2759190_SPI9	CP014051.2	98.593	12647	177	1	3051	15696	2826104	2813458	0.0	22367
NC_003198.1_2743495_2759190_SPI9	CP014051.2	97.415	3056	79	0	1	3056	2829754	2826699	0.0	5206
NC_003198.1_2743495_2759190_SPI9	FQ312003.1	98.577	12647	179	1	3051	15696	2842418	2855064	0.0	22356
NC_003198.1_2743495_2759190_SPI9	FQ312003.1	97.349	3056	81	0	1	3056	2838768	2841823	0.0	5195
NC_003198.1_4683690_4716539_SPI10	NC_003198.1_4683690_4716539_SPI10	100.000	32850	0	0	1	32850	1	32850	0.0	60663
NC_003198.1_4683690_4716539_SPI10	FQ312003.1	94.392	3941	203	12	7071	11000	2896450	2900383	0.0	6037
NC_003198.1_4683690_4716539_SPI10	FQ312003.1	90.397	1260	108	8	11735	12981	2934449	2933190	0.0	1644
NC_003198.1_4683690_4716539_SPI10	FQ312003.1	89.914	813	70	7	11734	12534	368581	369393	0.0	1037
NC_003198.1_4683690_4716539_SPI10	FQ312003.1	78.356	827	149	27	4852	5663	2894243	2895054	4.60e-142	508
NC_003198.1_4683690_4716539_SPI10	FQ312003.1	85.556	90	12	1	11735	11823	1920430	1920341	5.49e-17	93.5
NC_003198.1_4683690_4716539_SPI10	CP001969.1	81.749	3041	518	32	8175	11191	4938076	4941103	0.0	2507
NC_003198.1_4683690_4716539_SPI10	CP001969.1	90.185	1406	136	2	5	1409	4929696	4931100	0.0	1831
NC_003198.1_4683690_4716539_SPI10	CP001969.1	78.530	517	99	6	7068	7574	4936270	4936784	3.85e-88	329
NC_003198.1_4683690_4716539_SPI10	CP001969.1	81.845	336	48	10	7630	7958	4936884	4937213	2.36e-70	270
NC_003198.1_4683690_4716539_SPI10	CP001969.1	82.759	174	27	3	6725	6896	4935918	4936090	8.94e-35	152
NC_003198.1_4683690_4716539_SPI10	CP014051.2	90.397	1260	108	8	11735	12981	2745460	2746719	0.0	1644
NC_003198.1_4683690_4716539_SPI10	CP014051.2	89.914	813	70	7	11734	12534	430784	429972	0.0	1037
NC_003198.1_4683690_4716539_SPI10	CP014051.2	85.556	90	12	1	11735	11823	3694519	3694608	5.49e-17	93.5
NC_003198.1_4683690_4716539_SPI10	AF200692.2	79.605	1265	234	19	11735	12981	50186	48928	0.0	885
NC_003197.1_3009898_3050120_SPI1	NC_003197.1_3009898_3050120_SPI1	100.000	40223	0	0	1	40223	1	40223	0.0	74278
NC_003197.1_3009898_3050120_SPI1	CP014051.2	100.000	40223	0	0	1	40223	2647432	2607210	0.0	74278
NC_003197.1_3009898_3050120_SPI1	CP014051.2	83.755	277	22	5	36914	37167	2746726	2746450	2.27e-61	241
NC_003197.1_3009898_3050120_SPI1	FQ312003.1	99.985	40223	3	1	1	40223	3032477	3072696	0.0	74241
NC_003197.1_3009898_3050120_SPI1	FQ312003.1	83.755	277	22	5	36914	37167	2933183	2933459	2.27e-61	241
NC_003197.1_3009898_3050120_SPI1	NC_003198.1_2859262_2900586_SPI1	98.496	34232	478	23	1058	35272	3697	37908	0.0	60327
NC_003197.1_3009898_3050120_SPI1	NC_003198.1_2859262_2900586_SPI1	96.305	1651	33	3	36917	38539	37904	39554	0.0	2686
NC_003197.1_3009898_3050120_SPI1	NC_003198.1_2859262_2900586_SPI1	97.285	1584	40	3	38640	40223	39745	41325	0.0	2684
NC_003197.1_1461740_1501489_SPI2	NC_003197.1_1461740_1501489_SPI2	100.000	39750	0	0	1	39750	1	39750	0.0	73405
NC_003197.1_1461740_1501489_SPI2	CP014051.2	100.000	39750	0	0	1	39750	4195647	4155898	0.0	73405
NC_003197.1_1461740_1501489_SPI2	CP014051.2	97.235	217	4	2	21607	21823	3369675	3369461	3.55e-99	366
NC_003197.1_1461740_1501489_SPI2	CP014051.2	97.235	217	4	2	21605	21821	4750435	4750649	3.55e-99	366
NC_003197.1_1461740_1501489_SPI2	CP014051.2	98.086	209	3	1	21613	21821	2340488	2340281	4.59e-98	363
NC_003197.1_1461740_1501489_SPI2	CP014051.2	97.170	212	5	1	21610	21821	448261	448471	2.14e-96	357
NC_003197.1_1461740_1501489_SPI2	CP014051.2	95.495	222	9	1	21608	21829	4472311	4472531	2.76e-95	353
NC_003197.1_1461740_1501489_SPI2	CP014051.2	93.013	229	12	4	21596	21824	3068221	3067997	1.29e-88	331
NC_003197.1_1461740_1501489_SPI2	CP014051.2	97.409	193	4	1	21613	21805	1696577	1696768	1.67e-87	327
NC_003197.1_1461740_1501489_SPI2	CP014051.2	98.246	57	1	0	21767	21823	903564	903620	3.97e-19	100
NC_003197.1_1461740_1501489_SPI2	CP014051.2	96.552	58	2	0	21767	21824	4257734	4257677	5.14e-18	97.1
NC_003197.1_1461740_1501489_SPI2	SPI2	100.000	39750	0	0	1	39750	39976	227	0.0	73405
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	99.990	39750	4	0	1	39750	1418592	1458341	0.0	73383
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	96.818	220	5	2	21605	21824	906201	905984	3.55e-99	366
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	97.235	217	4	2	21607	21823	2285421	2285635	3.55e-99	366
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	98.086	209	3	1	21613	21821	3337545	3337752	4.59e-98	363
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	96.744	215	6	1	21613	21827	351101	350888	2.14e-96	357
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	95.495	222	9	1	21608	21829	1141401	1141181	2.76e-95	353
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	93.363	226	11	4	21596	21821	2586875	2587096	1.29e-88	331
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	97.409	193	4	1	21613	21805	3982062	3981871	1.67e-87	327
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	96.667	60	2	0	21767	21826	4774339	4774280	3.97e-19	100
NC_003197.1_1461740_1501489_SPI2	FQ312003.1	96.552	58	2	0	21767	21824	1356506	1356563	5.14e-18	97.1
NC_003197.1_1461740_1501489_SPI2	NC_003198.1_1625241_1664710_SPI2	98.756	19850	232	6	1855	21703	37821	17986	0.0	35273
NC_003197.1_1461740_1501489_SPI2	NC_003198.1_1625241_1664710_SPI2	98.321	17984	302	0	21767	39750	17984	1	0.0	31538
NC_003197.1_1461740_1501489_SPI2	NC_003198.1_1625241_1664710_SPI2	98.734	1659	21	0	1	1659	39470	37812	0.0	2948
NC_003197.1_1461740_1501489_SPI2	NC_003198.1_3883613_3900141_SPI3	97.129	209	5	1	21613	21821	4435	4642	9.94e-95	351
NC_003197.1_1461740_1501489_SPI2	NC_003197.1_3948987_3984421_SPI3	97.409	193	4	1	21613	21805	11762	11571	1.67e-87	327
NC_003197.1_1461740_1501489_SPI2	AF106566.1	97.409	193	4	1	21613	21805	12100	11909	1.67e-87	327
NC_003197.1_1461740_1501489_SPI2	CP001969.1	80.628	191	37	0	12092	12282	1827441	1827251	1.40e-33	148
NC_003197.1_1461740_1501489_SPI2	NC_003198.1_302488_361834_SPI6	95.082	61	3	0	21767	21827	58390	58330	5.14e-18	97.1
NC_003197.1_3948987_3984421_SPI3	NC_003197.1_3948987_3984421_SPI3	100.000	35435	0	0	1	35435	1	35435	0.0	65437
NC_003197.1_3948987_3984421_SPI3	NC_003197.1_3948987_3984421_SPI3	95.775	71	3	0	7524	7594	7470	7540	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	NC_003197.1_3948987_3984421_SPI3	95.775	71	3	0	7470	7540	7524	7594	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	CP014051.2	100.000	35435	0	0	1	35435	1708338	1672904	0.0	65437
NC_003197.1_3948987_3984421_SPI3	CP014051.2	98.537	205	2	1	11571	11774	448455	448251	1.47e-97	361
NC_003197.1_3948987_3984421_SPI3	CP014051.2	99.490	196	1	0	11571	11766	4750633	4750438	1.90e-96	357
NC_003197.1_3948987_3984421_SPI3	CP014051.2	99.487	195	1	0	11571	11765	2340297	2340491	6.85e-96	355
NC_003197.1_3948987_3984421_SPI3	CP014051.2	98.980	196	2	0	11571	11766	3369479	3369674	8.86e-95	351
NC_003197.1_3948987_3984421_SPI3	CP014051.2	98.969	194	2	0	11571	11764	4472507	4472314	1.15e-93	348
NC_003197.1_3948987_3984421_SPI3	CP014051.2	97.449	196	5	0	11571	11766	3068016	3068211	8.92e-90	335
NC_003197.1_3948987_3984421_SPI3	CP014051.2	97.409	193	4	1	11571	11762	4173843	4174035	1.49e-87	327
NC_003197.1_3948987_3984421_SPI3	CP014051.2	74.933	750	161	24	17837	18574	1989636	1990370	8.98e-85	318
NC_003197.1_3948987_3984421_SPI3	CP014051.2	91.753	194	16	0	3939	4132	185598	185405	2.55e-70	270
NC_003197.1_3948987_3984421_SPI3	CP014051.2	96.703	91	2	1	11673	11762	903562	903472	3.47e-34	150
NC_003197.1_3948987_3984421_SPI3	CP014051.2	96.703	91	2	1	11673	11762	4257736	4257826	3.47e-34	150
NC_003197.1_3948987_3984421_SPI3	CP014051.2	95.775	71	3	0	7470	7540	1700815	1700745	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	CP014051.2	95.775	71	3	0	7524	7594	1700869	1700799	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	CP014051.2	84.211	95	15	0	22321	22415	3023248	3023154	5.93e-17	93.5
NC_003197.1_3948987_3984421_SPI3	CP014051.2	83.158	95	16	0	22321	22415	2729281	2729187	2.76e-15	87.9
NC_003197.1_3948987_3984421_SPI3	CP014051.2	100.000	39	0	0	11571	11609	903602	903564	7.72e-11	73.1
NC_003197.1_3948987_3984421_SPI3	CP014051.2	95.238	42	1	1	23428	23468	2949231	2949272	1.29e-08	65.8
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	99.989	35435	3	1	1	35435	3970301	4005734	0.0	65413
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	98.537	205	2	1	11571	11774	350910	351114	1.47e-97	361
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	99.490	196	1	0	11571	11766	906003	906198	1.90e-96	357
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	99.487	195	1	0	11571	11765	3337736	3337542	6.85e-96	355
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	98.980	196	2	0	11571	11766	2285617	2285422	8.86e-95	351
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	98.969	194	2	0	11571	11764	1141205	1141398	1.15e-93	348
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	97.449	196	5	0	11571	11766	2587080	2586885	8.92e-90	335
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	97.409	193	4	1	11571	11762	1440396	1440204	1.49e-87	327
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	74.934	754	160	24	17837	18577	3689212	3688475	8.98e-85	318
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	91.753	194	16	0	3939	4132	613775	613968	2.55e-70	270
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	96.703	91	2	1	11673	11762	1356504	1356414	3.47e-34	150
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	96.703	91	2	1	11673	11762	4774341	4774431	3.47e-34	150
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	95.775	71	3	0	7524	7594	3977770	3977840	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	95.775	71	3	0	7470	7540	3977824	3977894	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	80.833	120	21	2	22288	22406	2631815	2631933	5.93e-17	93.5
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	80.000	120	22	2	22288	22406	2950595	2950713	2.76e-15	87.9
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	100.000	39	0	0	11571	11609	4774301	4774339	7.72e-11	73.1
NC_003197.1_3948987_3984421_SPI3	FQ312003.1	95.238	42	1	1	23428	23468	2705864	2705823	1.29e-08	65.8
NC_003197.1_3948987_3984421_SPI3	AF106566.1	99.761	16727	14	5	1	16705	317	17039	0.0	30644
NC_003197.1_3948987_3984421_SPI3	AF106566.1	95.775	71	3	0	7524	7594	7808	7878	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	AF106566.1	95.775	71	3	0	7470	7540	7862	7932	1.26e-23	115
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	97.652	7453	169	6	4133	11581	12160	4710	0.0	12789
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	98.790	4629	55	1	11569	16197	4628	1	0.0	8237
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	98.570	769	9	1	1	767	16529	15761	0.0	1358
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	94.508	783	42	1	3044	3825	13668	12886	0.0	1206
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	84.211	627	94	3	2244	2867	14460	13836	6.16e-171	604
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	95.045	222	11	0	3913	4134	12643	12422	3.19e-94	350
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_3883613_3900141_SPI3	87.736	106	9	3	7470	7573	8767	8664	2.72e-25	121
NC_003197.1_3948987_3984421_SPI3	CP001969.1	83.197	1101	162	17	2737	3825	4214884	4215973	0.0	987
NC_003197.1_3948987_3984421_SPI3	CP001969.1	78.361	1220	251	12	28462	29675	4219527	4220739	0.0	778
NC_003197.1_3948987_3984421_SPI3	CP001969.1	88.462	130	15	0	22288	22417	5001644	5001515	2.07e-36	158
NC_003197.1_3948987_3984421_SPI3	CP001969.1	97.436	39	0	1	23428	23466	2970512	2970475	1.29e-08	65.8
NC_003197.1_3948987_3984421_SPI3	CP001969.1	97.368	38	0	1	23428	23465	4752410	4752374	4.65e-08	63.9
NC_003197.1_3948987_3984421_SPI3	NC_003197.1_1461740_1501489_SPI2	97.409	193	4	1	11571	11762	21805	21613	1.49e-87	327
NC_003197.1_3948987_3984421_SPI3	SPI2	97.409	193	4	1	11571	11762	18172	18364	1.49e-87	327
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_302488_361834_SPI6	96.154	104	2	2	11673	11774	58392	58495	9.57e-40	169
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_302488_361834_SPI6	100.000	39	0	0	11571	11609	58352	58390	7.72e-11	73.1
NC_003197.1_3948987_3984421_SPI3	NC_002695.1_4580864_4624313_SpLE4	94.340	106	6	0	10165	10270	1546	1441	4.45e-38	163
NC_003197.1_3948987_3984421_SPI3	NC_002695.1_3852036_3875489_SpLE3	94.340	106	6	0	10165	10270	23221	23116	4.45e-38	163
NC_003197.1_3948987_3984421_SPI3	NC_002655.1_4648075_4694486_LEE	94.340	106	6	0	10165	10270	3316	3211	4.45e-38	163
NC_003197.1_3948987_3984421_SPI3	NC_003198.1_1625241_1664710_SPI2	96.739	92	1	2	11673	11762	17986	18077	9.64e-35	152
NC_003197.1_3948987_3984421_SPI3	SPI1	84.211	95	15	0	22321	22415	19559	19465	5.93e-17	93.5
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	100.000	23403	0	0	1	23403	1	23403	0.0	43218
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	86.342	1069	135	11	11772	12834	10571	11634	0.0	1155
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	86.355	1070	133	13	10571	11634	11772	12834	0.0	1155
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	83.670	1041	159	11	11185	12221	8191	9224	0.0	970
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	83.670	1041	159	11	8191	9224	11185	12221	0.0	970
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	69.827	3460	924	101	10583	13985	8192	11588	2.55e-138	496
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	69.818	3459	926	101	8192	11588	10583	13985	2.55e-138	496
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	76.582	901	190	19	10585	11476	8791	9679	3.33e-132	475
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	76.556	900	192	17	8791	9679	10585	11476	3.33e-132	475
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	74.976	1059	248	15	9969	11017	8772	9823	4.30e-131	472
NC_003197.1_4477857_4501259_SPI4	NC_003197.1_4477857_4501259_SPI4	75.047	1062	242	20	8772	9823	9969	11017	4.30e-131	472
NC_003197.1_4477857_4501259_SPI4	CP014051.2	100.000	23403	0	0	1	23403	1179465	1156063	0.0	43218
